Key,Source,Context,Changes,English,French,German,Klingon,Spanish
tutorialTipQuest01Console,,Popup Tip,KeyCon KgNone,You've discovered a mysterious note. Read it by pressing {0} while the note is equipped or by using the read action when examining the note.,"Vous avez trouvé un étrange message. Lisez-le en appuyant sur {0} après l'avoir équipé, ou grâce à l'action de lecture lorsque vous l'examinez.","Du hast eine geheimnisvolle Notiz entdeckt. Lies sie durch Drücken von {0}, während die Notiz ausgerüstet ist; oder benutze die Lesen-Aktion, wenn du die Notiz untersuchst.",,"Descubriste una nota misteriosa. Para leerla, presiona {0} mientras tengas equipada la nota o usando la acción de leer cuando la investigues."
tutorialTipQuest01_console,,Quest Info,KeyCon KgNone,"Dear Friend,\nThe wasteland can be an unforgiving place, and you look like you could use some help. Enclosed is a short guide to help you survive. If you complete it, we just might take in a new citizen. The White River Settlement, it's real and it's safe.\n Good Luck, Noah","Camarade,\nCes terres désolées sont sans merci et je pense que tu vas avoir besoin d'aide. Tu trouveras ci-joint un petit guide de survie. Si tu te débrouilles bien, tu rejoindras peut-être nos rangs. Le hameau de la Rivière blanche existe, et il est sûr.\nBonne chance, Noah","Lieber Freund!\nDas Ödland kann gnadenlos sein und du siehst aus, als könntest du etwas Hilfe gebrauchen. Anbei findest du eine kurze Anleitung, die dir beim Überleben hilft. Wenn du sie abschließt, nehmen wir vielleicht einen neuen Bürger auf. Die Siedlung von White River gibt es wirklich und sie ist sicher.\n Viel Glück! Noah",,"Querido/a amigo/a:\nEl páramo puede ser un sitio peligroso y parece que necesitas una mano. Encontrarás una pequeña guía adjunta para ayudarte a sobrevivir. Si la completas, puede que te aceptemos como un nuevo ciudadano. El asentamiento Río Blanco es real y seguro.\nBuena suerte, Noah."
tutorialTipQuest02_console,,Popup Tip,KeyCon KgNone,"Basic Survival is your active quest. The quest's status is displayed on the Objective Tracker in the top right of the screen. For more information on quests, access your Inventory and navigate to the Quests menu.","La quête « Les bases de la survie » est active. Le statut de la quête s'affiche dans le suivi des objectifs, en haut à droite de l'écran. Pour plus d'informations sur les quêtes, accédez à votre inventaire et ouvrez le menu des quêtes.","''Das 1x1 des Überlebens'' ist deine aktive Quest. Der Status der Quest ist oben rechts über den Ziel-Tracker einsehbar. Öffne dein Inventar und dann das Quest-Menü, um mehr über Quests zu erfahren.",,"Tu misión activa es Supervivencia básica. El estado de la misión se muestra en el indicador de objetivos, en la parte superior derecha de la pantalla. Accede a tu Inventario y navega por el menú Misiones para obtener más información sobre éstas."
tutorialTipQuest02_button_console,,Popup Tip,KeyCon KgNone,Basic Survival is your active quest. The quest's status is displayed on the Objective Tracker in the top right of the screen. For more information on quests access your Inventory {0} and navigate to the Quests menu {1}.,"La quête « Les bases de la survie » est active. Le statut de la quête s'affiche dans le suivi des objectifs, en haut à droite de l'écran. Pour plus d'informations sur les quêtes, accédez à votre inventaire {0} et ouvrez le menu des quêtes {1}.","''Das 1x1 des Überlebens'' ist deine aktive Quest. Der Status der Quest ist oben rechts über den Ziel-Tracker einsehbar. Öffne dein Inventar {0} und dann das Quest-Menü {1}, um mehr über Quests zu erfahren.",,"Tu misión activa es Supervivencia básica. El estado de la misión se muestra en el indicador de objetivos, en la parte superior derecha de la pantalla. Accede a tu Inventario {0} y navega por el menú Misiones {1} para obtener más información sobre estas."
tutorialTipQuest03_console,,Popup Tip,KeyCon EnChanged,"You've earned Skill Points for completing the Basic Survival Quest. Spend them by accessing your Inventory and navigating to the Skills menu, then highlight the desired Skill or Perk and purchase it.","Vous avez gagné un point de compétence en terminant la quête « Les bases de la survie ». Pour le dépenser, accédez à votre inventaire et ouvrez le menu des compétences, puis sélectionnez la compétence ou l'avantage de votre choix et procédez à l'achat.","Für den Abschluss der Quest ''Das 1x1 des Überlebens'' hast du Fertigkeitspunkte erhalten. Verwende sie über das Fertigkeiten-Menü in deinem Inventar, indem du dort die gewünschte Fertigkeit oder Eigenschaft auswählst und sie kaufst.",,"Ganaste un Punto de habilidad por completar la misión Supervivencia básica. Para gastarlo, accede a tu Inventario y navega al menú de Habilidades. Luego, selecciona la habilidad o beneficio deseado y cómpralo."
tutorialTipQuest03_button_console,,Popup Tip,EnChanged,"You've earned Skill Points for completing the Basic Survival Quest. Spend them by accessing your Inventory {0} and navigate to the Skills menu {1}, then highlight the desired Skill or Perk and Purchase {2} it.","Vous avez gagné un point de compétence en terminant la quête « Les bases de la survie ». Pour le dépenser, accédez à votre inventaire {0} et ouvrez le menu des compétences {1}, puis sélectionnez la compétence ou l'avantage de votre choix et procédez à l'achat {2}.","Für den Abschluss der Quest ''Das 1x1 des Überlebens'' hast du Fertigkeitspunkts erhalten. Verwende sie im Inventar {0} über das Fertigkeiten-Menü {1}, indem du dort die gewünschte Fertigkeit oder Eigenschaft auswählst und sie kaufst {2}.",,"Ganaste un Punto de habilidad por completar la misión Supervivencia básica. Para gastarlo, accede a tu Inventario {0} y navega al menú de Habilidades {1}. Luego, selecciona la habilidad o beneficio deseado y cómpralo {2}."
quest_BasicSurvival1_description_console,,Quest Info,KeyCon KgNone,"Craft a Stone Axe to help you defend yourself and gather crafting ingredients. Gather the ingredients by attacking grass, stone, or wood objects. You can also pick up small stones by looking at them and using the Pickup action. \n\nOnce you have the ingredients, access the Inventory and locate Stone Axe in the Basics category of the Crafting window. Craft a Stone Axe.","Fabriquez une hache de pierre pour vous défendre et collecter des composants. Collectez des composants en détruisant de l'herbe, des pierres et des objets en bois. Vous pouvez également ramasser de petites pierres en les regardant et en utilisant l'action de ramasser. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire et cherchez la hache de pierre dans la catégorie de base de la fenêtre de fabrication. Fabriquez une hache de pierre.","Fertige eine Steinaxt, um dich besser zu verteidigen, und sammle Fertigungszutaten dafür. Sammle die Zutaten, indem du Gras, Steine oder Holzobjekte angreifst. Du kannst auch kleine Steine aufheben, indem du sie ansiehst und die Aufheben-Aktion verwendest. \n\nWenn du die Zutaten hast, öffne dein Inventar und wähle im Fertigungs-Fenster in der Kategorie „Grundlagen“ die Steinaxt aus. Fertige eine Steinaxt.",,"Fabrica un hacha de piedra para ayudarte a defenderte y reunir ingredientes para fabricar. Ataca la hierba, piedras u objetos de madera para reunir los ingredientes. También puedes recoger piedras pequeñas si las miras y usas la acción Recoger. \n\nUna vez que tengas los ingredientes, accede al Inventario y localiza el Hacha de piedra en la categoría Básico de la ventana de Fabricación. Fabrica un hacha de piedra."
quest_BasicSurvival1_description_button_console,,Quest Info,KeyCon KgNone,"Craft a Stone Axe to help you defend yourself and gather crafting ingredients. Gather ingredients by Attacking {0} grass, stone, or wood objects. You can also gather small stones by looking at them and using Pickup {1}. \n\nOnce you have the ingredients, access the Inventory {2} and Select {3} Stone Axe in the Basics category of the Crafting window. Craft {4} a Stone Axe.","Fabriquez une hache de pierre pour vous défendre et collecter des composants. Collectez des composants en détruisant {0} de l'herbe, des pierres et des objets en bois. Vous pouvez également ramasser de petites pierres en les regardant et en utilisant l'action de ramasser {1}. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire {2} et sélectionnez {3} la hache de pierre dans la catégorie de base de la fenêtre de fabrication. Fabriquez {4} une hache de pierre.","Fertige eine Steinaxt, um dich besser zu verteidigen, und sammle Fertigungszutaten dafür. Sammle Zutaten, indem du Gras, Steine oder Holzobjekte angreifst {0}. Du kannst auch kleine Steine sammeln, indem du sie ansiehst und die Aufheben-Aktion {1} verwendest. \n\nWenn du die Zutaten hast, gehe zum Inventar {2} und wähle {3} im Fertigungs-Fenster in der Kategorie „Grundlagen“ die Steinaxt aus. Fertige {4} eine Steinaxt.",,"Fabrica un hacha de piedra para ayudarte a defenderte y reunir ingredientes para fabricar. Ataca {0} la hierba, piedras u objetos de madera para reunir ingredientes. También puedes reunir piedras pequeñas si las miras y usas Recoger {1}. \n\nUna vez que tengas los ingredientes, accede al Inventario {2} y selecciona {3} el Hacha de piedra en la categoría Básico de la ventana de Fabricación. Fabrica {4} un hacha de piedra."
quest_BasicSurvival2_description_console,,Quest Info,KeyCon KgNone,"Craft plant fiber clothing to protect you from damage and keep you warm in cold weather. Gather plant fibers by attacking grass and small plants. \n\nOnce you have the ingredients, access the Inventory and locate the Clothing category of the Crafting window. Craft plant fiber clothing.","Fabriquez un vêtement en fibres végétales pour vous protéger et vous tenir chaud lorsque les températures baissent. Collectez des fibres végétales en détruisant de l'herbe et de petites plantes. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire et cherchez la catégorie des vêtements de la fenêtre de fabrication. Fabriquez un vêtement en fibres végétales.","Fertige Kleidung aus Pflanzenfasern, um dich vor Schaden zu schützen und dich bei kaltem Wetter warm zu halten. Sammle Pflanzenfasern, indem du Gras und kleinere Pflanzen angreifst. \n\nWenn du die Zutaten hast, öffne dein Inventar und wähle im Fertigungs-Fenster die Kategorie „Kleidung“ aus. Fertige Kleidung aus Pflanzenfasern.",,"Fabrica ropa de fibra vegetal para protegerte de daño y mantenerte en calor cuando haga frío. Ataca a la hierba o a las plantas pequeñas para recoger fibra vegetal. \n\nUna vez que tengas los ingredientes, accede al Inventario y localiza la ropa en la ventana de Fabricación. Fabrica ropa de fibra vegetal."
quest_BasicSurvival2_description_button_console,,Quest Info,KeyCon KgNone,"Craft plant fiber clothing to protect you from damage and keep you warm in cold weather. Gather ingredients by Attacking {0} grass and small plants. \n\nOnce you have the ingredients, access the Inventory {1} and Select {2} the Clothing category of the Crafting window. Select {3} and Craft {4} the plant fiber clothing.","Fabriquez un vêtement en fibres végétales pour vous protéger et vous tenir chaud lorsque les températures baissent. Collectez les composants en détruisant {0} de l'herbe et de petites plantes. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire {1} et sélectionnez {2} la catégorie des vêtements de la fenêtre de fabrication. Sélectionnez {3} et fabriquez {4} le vêtement en fibres végétales.","Fertige Kleidung aus Pflanzenfasern, um dich vor Schaden zu schützen und dich bei kaltem Wetter warm zu halten. Sammle Zutaten, indem du Gras und kleinere Pflanzen angreifst {0}. \n\nWenn du die Zutaten hast, gehe zum Inventar {1} und wähle {2} im Fertigungs-Fenster die Kategorie „Kleidung“ aus. Wähle {3} die Kleidung aus Pflanzenfasern aus und fertige {4} sie.",,"Fabrica ropa de fibra vegetal para protegerte de daño y mantenerte en calor cuando haga frío. Ataca {0} la hierba o las plantas pequeñas para reunir ingredientes. \n\nUna vez que tengas los ingredientes, accede al Inventario {1} y selecciona {2} la ropa en la ventana de Fabricación. Selecciona {3} y fabrica {4} ropa de fibra vegetal."
quest_BasicSurvival3_description_console,,Quest Info,KeyCon KgNone,"To wear your plant fiber clothing, access the Inventory and select an article of clothing, then select Wear in the Action window. \n\nOnce dressed, access the Character menu to see the insulation and defense your worn clothing provides in the top left of the Character window.","Pour porter votre vêtement en fibres végétales, rendez-vous dans l'inventaire, sélectionnez le vêtement, puis sélectionnez l'action de porter dans la fenêtre des actions. \n\nUne fois le vêtement porté, accédez au menu du personnage pour consulter son isolation et sa défense, en haut à gauche de la fenêtre du personnage.","Um deine Kleidung aus Pflanzenfasern zu tragen, öffne dein Inventar und wähle ein Kleidungsstück aus. Dann wähle im Aktions-Fenster „Tragen“ aus. \n\nWenn du Kleidung trägst, öffne das Charakter-Menü, um oben links zu sehen, wie viel Wärmedämmung und Verteidigung sie bietet.",,"Para ponerte la ropa de fibra vegetal, accede al Inventario y selecciona la prenda. Entonces, selecciona Vestir en la ventana de Acción. \n\nUna vez vestido, accede al menú del Personaje para ver el aislamiento y la defensa que aporta la ropa que te has puesto en la esquina superior izquierda de la ventana del Personaje."
